Date,MatchTime,OrderID,Participant,CounterParty,API,AccountID,TraderID,ContractID,TradePrice,TradeSize,BuySell,StockCode,StockName,Market,Currency,Product,OrderValidity,OrderQty,BalanceQty,MarriedTrade,CustomerInfo
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,37,1.3,18000,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,51000,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,38,1.3,18000,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,33000,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,39,1.3,100,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,32900,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,40,1.3,200,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,32700,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,41,1.3,300,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,32400,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,42,1.3,400,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,32000,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,43,1.3,100,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,31900,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,44,1.3,700,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,31200,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,45,1.3,900,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,30300,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,46,1.3,1100,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,29200,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,47,1.3,1200,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,28000,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,48,1.3,300,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,27700,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,49,1.3,400,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,27300,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,50,1.3,500,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,26800,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,51,1.3,800,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,26000,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,52,1.3,900,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,25100,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,53,1.3,1200,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,23900,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,54,1.3,3200,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,20700,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,55,1.3,100,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,20600,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,56,1.3,1300,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,19300,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,57,1.3,300,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,19000,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,58,1.3,400,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,18600,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,59,1.29,300,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,18300,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,60,1.29,700,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,17600,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,61,1.29,700,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,16900,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,62,1.29,1100,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,15800,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,63,1.29,1200,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,14600,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,64,1.29,2100,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,12500,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,65,1.29,100,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,12400,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,66,1.29,300,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,12100,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,67,1.29,200,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,11900,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,68,1.29,400,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,11500,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,69,1.29,500,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,11000,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,70,1.29,900,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,10100,N,00003471240OSG1
2018-06-08,09:43:52,612C090100010EEA,252,252,72252B,0002027,108,71,1.29,1000,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,100000,9100,N,00003471240OSG1
2018-06-08,09:48:31,612C090100010EF1,252,252,72252B,0002801,108,72,0.7,10,B,40F_US,$ Alliance Mineral,UNIT,SGD,Cash,DAY,25,15,N,00003471242OSG1
2018-06-08,09:48:31,612C090100010EF2,252,252,72252B,0002801,108,72,0.7,10,S,40F_US,$ Alliance Mineral,UNIT,SGD,Cash,DAY,10,0,N,00003471243OSG1
2018-06-08,09:57:14,612AA10100010C31,252,252,72252B,0003017,CCC,90,0.07,1000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,5000,4000,N,00003471199OSG1
2018-06-08,09:57:14,612C090100011099,252,252,72252B,0002027,108,90,0.07,1000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,1000,0,N,00003471249OSG1
2018-06-08,09:57:25,612AA10100010C31,252,252,72252B,0003017,CCC,91,0.07,1000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,5000,3000,N,00003471199OSG1
2018-06-08,09:57:25,612C09010001109A,252,252,72252B,0002027,108,91,0.07,1000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,1000,0,N,00003471250OSG1
2018-06-08,09:57:35,612AA10100010C31,252,252,72252B,0003017,CCC,92,0.07,1000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,5000,2000,N,00003471199OSG1
2018-06-08,09:57:35,612C090100011152,252,252,72252B,0002027,108,92,0.07,1000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,1000,0,N,00003471251OSG1
2018-06-08,09:57:46,612AA10100010C31,252,252,72252B,0003017,CCC,93,0.07,1000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,5000,1000,N,00003471199OSG1
2018-06-08,09:57:46,612C09010001122C,252,252,72252B,0002027,108,93,0.07,1000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,1000,0,N,00003471252OSG1
2018-06-08,09:58:05,612AA10100010C2B,252,252,72252B,0003017,CCC,95,0.07,2000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,10000,7900,N,00003471196OSG1
2018-06-08,09:58:05,612AA10100010C31,252,252,72252B,0003017,CCC,94,0.07,1000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,5000,0,N,00003471199OSG1
2018-06-08,09:58:05,612C090100011233,252,252,72252B,0002027,108,94,0.07,1000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,3000,2000,N,00003471253OSG1
2018-06-08,09:58:05,612C090100011233,252,252,72252B,0002027,108,95,0.07,2000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,3000,0,N,00003471253OSG1
2018-06-08,09:59:55,612AA10100010C2C,252,252,72252B,0003017,CCC,96,0.08,1000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,38500,37500,N,00003471197OSG1
2018-06-08,09:59:55,612C090100011236,252,252,72252B,0002027,108,96,0.08,1000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,1000,0,N,00003471254OSG1
2018-06-08,10:02:18,612AA10100010C2C,252,252,72252B,0003017,CCC,97,0.08,1000,S,A31_RY,Addvalue Tech,READY,SGD,Cash,GTD,38500,36500,N,00003471197OSG1
2018-06-08,10:02:18,612C090100011239,252,252,72252B,0002027,108,97,0.08,1000,B,A31_RY,Addvalue Tech,READY,SGD,Cash,DAY,1000,0,N,00003471256OSG1
2018-06-08,10:29:30,612C090100011292,252,252,72252B,0002027,108,127,1.69,1000,S,B2F_RY,M1,READY,SGD,Cash,DAY,1000,0,N,00003471257OSG1
2018-06-08,10:29:30,612C0901000112C1,252,252,72252B,0002027,108,127,1.69,1000,B,B2F_RY,M1,READY,SGD,Cash,DAY,1000,0,N,00003471261OSG1
2018-06-08,10:32:43,612C0901000112C2,252,252,72252B,0002027,108,128,0.33,100,S,NS8U_RY,HPH Trust USD,READY,USD,Unit Trusts,DAY,1000,900,N,00003471263OSG1
2018-06-08,10:32:43,612C0901000112C3,252,252,72252B,0002027,108,128,0.33,100,B,NS8U_RY,HPH Trust USD,READY,USD,Unit Trusts,DAY,100,0,N,00003471264OSG1
2018-06-08,10:42:06,612C0901000112EF,252,252,72252B,0003017,CCC,135,0.102,100,B,5ME_RY,Ezion,READY,SGD,Cash,GTD,100,0,N,00003471266OSG1
2018-06-08,10:42:06,612C0901000112F0,252,252,72252B,0003017,CCC,135,0.102,100,S,5ME_RY,Ezion,READY,SGD,Cash,GTD,1000,900,N,00003471267OSG1
2018-06-08,10:42:29,612C0901000112F0,252,252,72252B,0003017,CCC,136,0.102,900,S,5ME_RY,Ezion,READY,SGD,Cash,GTD,1000,0,N,00003471267OSG1
2018-06-08,10:42:29,612C0901000112F1,252,252,72252B,0003017,CCC,136,0.102,900,B,5ME_RY,Ezion,READY,SGD,Cash,GTD,1000,100,N,00003471268OSG1
2018-06-08,11:04:11,612C090100011294,252,252,72252B,0002027,108,311,1.69,1000,S,B2F_RY,M1,READY,SGD,Cash,DAY,9000,8000,N,00003471258OSG1
2018-06-08,11:04:11,612C090100011549,252,252,72252B,0002014,CCC,311,1.69,1000,B,B2F_RY,M1,READY,SGD,Cash,DAY,1000,0,N,00003471270OSG1
2018-06-08,15:55:38,612C0901000112C2,252,791,72252B,0002027,108,8813173,0.33,900,S,NS8U_RY,HPH Trust USD,READY,USD,Unit Trusts,DAY,1000,0,N,00003471263OSG1
2018-06-08,15:55:38,612C0901000112E8,252,791,72252B,0002027,108,8813174,0.33,100,S,NS8U_RY,HPH Trust USD,READY,USD,Unit Trusts,DAY,100,0,N,00003471265OSG1
