CustomerInfo,StockCode,BuySell,TradeCount,TradeSize,Consideration,AvgPx
00003772557OSG1,C31_RY,S,1,100,313.0,3.13
00003772558OSG1,C31_RY,S,1,100,313.0,3.13
00003772559OSG1,C31_RY,S,1,100,313.0,3.13
00003772560OSG1,C31_RY,S,1,100,313.0,3.13
00003772561OSG1,C31_RY,S,1,100,313.0,3.13
00003772562OSG1,C31_RY,S,1,100,313.0,3.13
00003772563OSG1,C31_RY,S,1,100,313.0,3.13
00003772564OSG1,C31_RY,S,1,100,313.0,3.13
00003772565OSG1,C31_RY,S,1,100,313.0,3.13
00003772566OSG1,C31_RY,S,1,100,313.0,3.13
00003772567OSG1,C31_RY,S,1,100,313.0,3.13
00003772568OSG1,C31_RY,S,1,100,313.0,3.13
00003772569OSG1,C31_RY,S,1,100,313.0,3.13
00003772570OSG1,C31_RY,S,1,100,313.0,3.13
00003772571OSG1,C31_RY,S,1,100,313.0,3.13
00003772572OSG1,C31_RY,S,1,100,313.0,3.13
00003772573OSG1,C31_RY,S,1,100,313.0,3.13
00003772574OSG1,C31_RY,S,1,100,313.0,3.13
00003772575OSG1,C31_RY,S,1,100,313.0,3.13
00003772576OSG1,C31_RY,S,1,100,313.0,3.13
00003772577OSG1,C31_RY,S,1,100,313.0,3.13
00003772578OSG1,C31_RY,S,1,100,313.0,3.13
00003772579OSG1,C31_RY,S,1,100,313.0,3.13
00003772580OSG1,C31_RY,S,1,100,313.0,3.13
00003772581OSG1,C31_RY,S,1,100,313.0,3.13
00003772582OSG1,C31_RY,S,13,50000,156500.0,3.13
00003772583OSG1,C31_RY,B,11,95400,298602.0,3.13
00003772587OSG1,V03_RY,B,1,100,1747.0,17.47
00003772589OSG1,C31_RY,S,7,14900,46637.0,3.13
00003772590OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003772595OSG1,V03_RY,B,1,100,1748.0,17.48
00003772603OSG1,V03_RY,B,1,100,1748.0,17.48
00003772604OSG1,V03_RY,B,1,100,1748.0,17.48
00003772605OSG1,V03_RY,B,1,100,1748.0,17.48
00003772606OSG1,C61U_RY,S,1,100,166.0,1.66
00003772607OSG1,C61U_RY,S,1,100,166.0,1.66
00003772608OSG1,C61U_RY,S,1,100,166.0,1.66
00003772609OSG1,C61U_RY,S,1,100,166.0,1.66
00003772610OSG1,C61U_RY,S,1,100,166.0,1.66
00003772611OSG1,C61U_RY,S,1,100,166.0,1.66
00003772612OSG1,C61U_RY,S,1,100,166.0,1.66
00003772613OSG1,C61U_RY,S,1,100,166.0,1.66
00003772614OSG1,C61U_RY,S,1,100,166.0,1.66
00003772615OSG1,C61U_RY,S,1,100,166.0,1.66
00003772616OSG1,C61U_RY,S,1,100,166.0,1.66
00003772617OSG1,C61U_RY,S,1,100,166.0,1.66
00003772618OSG1,C61U_RY,S,1,100,166.0,1.66
00003772619OSG1,C61U_RY,S,1,100,166.0,1.66
00003772620OSG1,C61U_RY,S,1,100,166.0,1.66
00003772621OSG1,C61U_RY,S,1,100,166.0,1.66
00003772622OSG1,C61U_RY,S,1,100,166.0,1.66
00003772623OSG1,C61U_RY,S,1,100,166.0,1.66
00003772624OSG1,C61U_RY,S,1,100,166.0,1.66
00003772625OSG1,C61U_RY,S,1,100,166.0,1.66
00003772626OSG1,C61U_RY,S,1,100,166.0,1.66
00003772627OSG1,C61U_RY,S,1,100,166.0,1.66
00003772628OSG1,C61U_RY,S,1,100,166.0,1.66
00003772629OSG1,C61U_RY,S,1,100,166.0,1.66
00003772630OSG1,C61U_RY,S,1,100,166.0,1.66
00003772631OSG1,C61U_RY,S,1,100,166.0,1.66
00003772632OSG1,C61U_RY,S,1,100,166.0,1.66
00003772633OSG1,C61U_RY,S,1,100,166.0,1.66
00003772634OSG1,C61U_RY,S,1,100,166.0,1.66
00003772635OSG1,C61U_RY,S,1,100,166.0,1.66
00003772636OSG1,C61U_RY,S,1,100,166.0,1.66
00003772637OSG1,C61U_RY,S,1,100,166.0,1.66
00003772638OSG1,C61U_RY,S,1,100,166.0,1.66
00003772639OSG1,V03_RY,B,1,100,1748.0,17.48
00003772640OSG1,V03_RY,B,1,100,1747.0,17.47
00003772642OSG1,V03_RY,B,1,100,1746.0,17.46
00003772643OSG1,C61U_RY,B,22,75000,124500.0,1.66
00003772644OSG1,D05_RY,B,6,2000,52480.0,26.24
00003772646OSG1,D05_RY,B,1,1000,26240.0,26.24
00003772648OSG1,Z74_RY,B,32,153000,469710.0,3.07
00003772649OSG1,Z74_RY,B,137,508000,1559560.0,3.07
00003772650OSG1,D05_RY,B,1,100,2627.0,26.27
00003772651OSG1,V03_RY,B,1,100,1746.0,17.46
00003772652OSG1,V03_RY,B,1,100,1746.0,17.46
00003772653OSG1,V03_RY,B,1,100,1746.0,17.46
00003772654OSG1,V03_RY,B,1,100,1745.0,17.45
00003772655OSG1,V03_RY,B,1,100,1744.0000000000002,17.44
00003772659OSG1,K71U_RY,B,2,50000,55500.00000000001,1.11
00003772660OSG1,M04_RY,S,1,500,1185.0,2.37
00003772662OSG1,C31_RY,B,58,208100,651353.0,3.13
00003772665OSG1,V03_RY,B,1,100,1744.0000000000002,17.44
00003772667OSG1,V03_RY,B,1,100,1746.0,17.46
00003772669OSG1,V03_RY,B,1,300,5235.0,17.45
00003772674OSG1,D05_RY,B,4,2000,52520.0,26.26
00003772675OSG1,A17U_RY,B,18,27500,72875.0,2.65
00003772678OSG1,A17U_RY,B,1,150000,397500.0,2.65
00003772683OSG1,D05_RY,B,2,2000,52520.0,26.26
00003772687OSG1,V03_RY,B,1,100,1745.0,17.45
00003772688OSG1,V03_RY,B,1,100,1746.0,17.46
00003772689OSG1,V03_RY,B,1,100,1746.0,17.46
00003772691OSG1,C09_RY,B,10,5000,54700.0,10.94
00003772694OSG1,C09_RY,B,2,700,7665.0,10.95
00003772697OSG1,J36_RY,B,1,100,6343.0,63.43
00003772698OSG1,M04_RY,S,1,500,1180.0,2.36
00003772701OSG1,C09_RY,B,4,3000,32880.0,10.96
00003772702OSG1,D05_RY,B,2,1000,26300.0,26.3
00003772703OSG1,D05_RY,B,1,2000,52620.0,26.31
00003772704OSG1,D05_RY,B,4,5000,131550.0,26.31
00003772710OSG1,Z74_RY,S,2,2900,8932.0,3.08
00003772712OSG1,V03_RY,B,1,100,1746.0,17.46
00003772713OSG1,V03_RY,B,1,300,5238.0,17.46
00003772718OSG1,V03_RY,B,1,300,5244.0,17.48
00003772721OSG1,V03_RY,B,1,100,1747.0,17.47
00003772723OSG1,V03_RY,B,1,100,1746.0,17.46
00003772724OSG1,C31_RY,S,27,150000,469500.0,3.13
00003772726OSG1,A17U_RY,S,27,173500,458040.0,2.64
00003772727OSG1,A17U_RY,B,52,137900,364056.0,2.64
00003772728OSG1,V03_RY,B,2,300,5241.0,17.47
00003772732OSG1,C31_RY,B,101,176900,553697.0,3.13
00003772733OSG1,V03_RY,B,1,100,1748.0,17.48
00003772741OSG1,C61U_RY,B,1,65400,108564.0,1.66
00003772744OSG1,V03_RY,B,1,100,1748.0,17.48
00003772745OSG1,V03_RY,B,1,100,1748.0,17.48
00003772746OSG1,M04_RY,S,1,500,1190.0,2.38
00003772747OSG1,V03_RY,B,1,100,1747.0,17.47
00003772748OSG1,V03_RY,B,1,100,1745.0,17.45
00003772749OSG1,V03_RY,B,1,100,1748.0,17.48
00003772750OSG1,V03_RY,B,1,100,1748.0,17.48
00003772751OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003772752OSG1,V03_RY,B,1,100,1748.0,17.48
00003772753OSG1,CC3_RY,B,6,10000,16700.0,1.67
00003772754OSG1,D05_RY,B,10,3000,78990.0,26.33
00003772755OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003772756OSG1,D05_RY,B,7,2000,52660.0,26.33
00003772757OSG1,V03_RY,B,1,100,1748.0,17.48
00003772758OSG1,D05_RY,B,6,2000,52660.0,26.33
00003772759OSG1,V03_RY,B,1,300,5241.0,17.47
00003772761OSG1,D05_RY,B,9,5000,131700.0,26.34
00003772762OSG1,V03_RY,B,1,100,1746.0,17.46
00003772763OSG1,V03_RY,B,1,300,5238.0,17.46
00003772769OSG1,K71U_RY,B,2,50000,55500.00000000001,1.11
00003772770OSG1,J36_RY,B,1,100,6343.0,63.43
00003772771OSG1,D05_RY,B,6,4000,105360.0,26.34
00003772772OSG1,V03_RY,B,1,100,1747.0,17.47
00003772774OSG1,V03_RY,B,1,300,5238.0,17.46
00003772776OSG1,D05_RY,B,8,2000,52700.0,26.35
00003772777OSG1,V03_RY,B,1,100,1747.0,17.47
00003772779OSG1,V03_RY,B,1,100,1747.0,17.47
00003772780OSG1,D05_RY,B,6,1000,26350.0,26.35
00003772781OSG1,V03_RY,B,1,100,1747.0,17.47
00003772782OSG1,D05_RY,B,1,100,2635.0,26.35
00003772783OSG1,V03_RY,B,1,100,1747.0,17.47
00003772784OSG1,V03_RY,B,1,100,1747.0,17.47
00003772786OSG1,V03_RY,B,1,100,1747.0,17.47
00003772791OSG1,T39_RY,S,1,100,260.0,2.6
00003772792OSG1,T39_RY,S,1,100,260.0,2.6
00003772793OSG1,T39_RY,S,1,100,260.0,2.6
00003772794OSG1,T39_RY,S,1,100,260.0,2.6
00003772795OSG1,T39_RY,S,1,100,260.0,2.6
00003772796OSG1,T39_RY,S,1,100,260.0,2.6
00003772797OSG1,T39_RY,S,1,100,260.0,2.6
00003772798OSG1,T39_RY,S,1,100,260.0,2.6
00003772799OSG1,T39_RY,S,1,100,260.0,2.6
00003772800OSG1,T39_RY,S,1,100,260.0,2.6
00003772801OSG1,T39_RY,S,1,100,260.0,2.6
00003772802OSG1,T39_RY,S,1,100,260.0,2.6
00003772803OSG1,T39_RY,S,1,100,260.0,2.6
00003772804OSG1,T39_RY,S,1,100,260.0,2.6
00003772805OSG1,T39_RY,S,1,100,260.0,2.6
00003772806OSG1,T39_RY,S,1,100,260.0,2.6
00003772807OSG1,T39_RY,S,1,100,260.0,2.6
00003772808OSG1,T39_RY,S,1,100,260.0,2.6
00003772809OSG1,T39_RY,S,1,100,260.0,2.6
00003772810OSG1,T39_RY,S,1,100,260.0,2.6
00003772811OSG1,T39_RY,S,1,100,260.0,2.6
00003772812OSG1,T39_RY,S,1,100,260.0,2.6
00003772813OSG1,T39_RY,S,1,100,260.0,2.6
00003772814OSG1,T39_RY,S,1,100,260.0,2.6
00003772815OSG1,T39_RY,S,1,100,260.0,2.6
00003772816OSG1,T39_RY,S,1,100,260.0,2.6
00003772817OSG1,T39_RY,S,1,100,260.0,2.6
00003772818OSG1,T39_RY,S,1,100,260.0,2.6
00003772819OSG1,T39_RY,S,1,100,260.0,2.6
00003772820OSG1,T39_RY,S,1,100,260.0,2.6
00003772821OSG1,T39_RY,S,1,100,260.0,2.6
00003772822OSG1,T39_RY,S,1,100,260.0,2.6
00003772823OSG1,T39_RY,S,1,100,260.0,2.6
00003772824OSG1,T39_RY,S,1,100,260.0,2.6
00003772825OSG1,T39_RY,S,1,100,260.0,2.6
00003772826OSG1,T39_RY,S,1,100,260.0,2.6
00003772827OSG1,T39_RY,S,1,100,260.0,2.6
00003772828OSG1,T39_RY,S,1,100,260.0,2.6
00003772829OSG1,T39_RY,S,1,100,260.0,2.6
00003772830OSG1,T39_RY,S,1,100,260.0,2.6
00003772831OSG1,T39_RY,S,1,100,260.0,2.6
00003772832OSG1,T39_RY,S,1,100,260.0,2.6
00003772833OSG1,T39_RY,S,1,100,260.0,2.6
00003772834OSG1,T39_RY,S,1,100,260.0,2.6
00003772835OSG1,T39_RY,S,1,100,260.0,2.6
00003772836OSG1,T39_RY,S,1,100,260.0,2.6
00003772837OSG1,T39_RY,S,1,100,260.0,2.6
00003772838OSG1,T39_RY,S,1,100,260.0,2.6
00003772839OSG1,T39_RY,S,1,100,260.0,2.6
00003772840OSG1,T39_RY,S,1,100,260.0,2.6
00003772841OSG1,T39_RY,S,1,100,260.0,2.6
00003772842OSG1,T39_RY,S,1,100,260.0,2.6
00003772843OSG1,T39_RY,S,1,100,260.0,2.6
00003772844OSG1,T39_RY,S,1,100,260.0,2.6
00003772845OSG1,T39_RY,S,1,100,260.0,2.6
00003772846OSG1,T39_RY,S,1,100,260.0,2.6
00003772847OSG1,T39_RY,S,1,100,260.0,2.6
00003772848OSG1,T39_RY,S,1,100,260.0,2.6
00003772849OSG1,T39_RY,S,1,100,260.0,2.6
00003772850OSG1,T39_RY,S,1,100,260.0,2.6
00003772852OSG1,T39_RY,S,1,100,260.0,2.6
00003772853OSG1,T39_RY,S,1,100,260.0,2.6
00003772855OSG1,T39_RY,S,1,100,260.0,2.6
00003772857OSG1,T39_RY,S,1,100,260.0,2.6
00003772858OSG1,T39_RY,S,1,100,260.0,2.6
00003772859OSG1,T39_RY,S,1,100,260.0,2.6
00003772860OSG1,T39_RY,S,1,100,260.0,2.6
00003772861OSG1,T39_RY,S,1,100,260.0,2.6
00003772862OSG1,T39_RY,S,1,100,260.0,2.6
00003772863OSG1,T39_RY,S,1,100,260.0,2.6
00003772864OSG1,T39_RY,S,1,100,260.0,2.6
00003772865OSG1,T39_RY,S,1,100,260.0,2.6
00003772866OSG1,T39_RY,S,1,100,260.0,2.6
00003772867OSG1,T39_RY,S,1,100,260.0,2.6
00003772868OSG1,T39_RY,S,1,100,260.0,2.6
00003772869OSG1,T39_RY,S,1,100,260.0,2.6
00003772870OSG1,T39_RY,S,1,100,260.0,2.6
00003772871OSG1,T39_RY,S,1,100,260.0,2.6
00003772872OSG1,T39_RY,S,1,100,260.0,2.6
00003772873OSG1,T39_RY,S,1,100,260.0,2.6
00003772874OSG1,T39_RY,S,1,100,260.0,2.6
00003772875OSG1,T39_RY,S,1,100,260.0,2.6
00003772876OSG1,T39_RY,S,1,100,260.0,2.6
00003772877OSG1,T39_RY,S,1,100,260.0,2.6
00003772878OSG1,T39_RY,S,1,100,260.0,2.6
00003772879OSG1,T39_RY,S,1,100,260.0,2.6
00003772880OSG1,T39_RY,S,1,100,260.0,2.6
00003772881OSG1,T39_RY,S,1,100,260.0,2.6
00003772882OSG1,T39_RY,S,1,100,260.0,2.6
00003772883OSG1,T39_RY,S,1,100,260.0,2.6
00003772884OSG1,T39_RY,S,1,100,260.0,2.6
00003772885OSG1,T39_RY,S,1,100,260.0,2.6
00003772886OSG1,T39_RY,S,1,100,260.0,2.6
00003772887OSG1,T39_RY,S,1,100,260.0,2.6
00003772888OSG1,T39_RY,S,1,100,260.0,2.6
00003772889OSG1,T39_RY,S,1,100,260.0,2.6
00003772890OSG1,T39_RY,S,1,100,260.0,2.6
00003772891OSG1,T39_RY,S,1,100,260.0,2.6
00003772892OSG1,T39_RY,S,1,100,260.0,2.6
00003772893OSG1,T39_RY,S,1,100,260.0,2.6
00003772894OSG1,T39_RY,S,1,100,260.0,2.6
00003772895OSG1,T39_RY,S,1,100,260.0,2.6
00003772896OSG1,T39_RY,S,1,100,260.0,2.6
00003772897OSG1,T39_RY,S,1,100,260.0,2.6
00003772898OSG1,T39_RY,S,1,100,260.0,2.6
00003772899OSG1,T39_RY,S,1,100,260.0,2.6
00003772900OSG1,T39_RY,S,1,100,260.0,2.6
00003772901OSG1,T39_RY,S,1,100,260.0,2.6
00003772902OSG1,T39_RY,S,1,100,260.0,2.6
00003772903OSG1,T39_RY,S,1,100,260.0,2.6
00003772904OSG1,T39_RY,S,1,100,260.0,2.6
00003772905OSG1,T39_RY,S,1,100,260.0,2.6
00003772906OSG1,T39_RY,S,1,100,260.0,2.6
00003772907OSG1,T39_RY,S,1,100,260.0,2.6
00003772908OSG1,T39_RY,S,1,100,260.0,2.6
00003772909OSG1,T39_RY,S,1,100,260.0,2.6
00003772910OSG1,T39_RY,S,1,100,260.0,2.6
00003772911OSG1,T39_RY,S,1,100,260.0,2.6
00003772919OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003772920OSG1,V03_RY,B,1,300,5241.0,17.47
00003772921OSG1,V03_RY,B,1,100,1746.0,17.46
00003772923OSG1,D05_RY,B,2,2000,52640.0,26.32
00003772924OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003772925OSG1,D05_RY,B,4,2000,52660.0,26.33
00003772926OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003772928OSG1,C61U_RY,S,1,100,166.0,1.66
00003772929OSG1,V03_RY,B,1,100,1750.0,17.5
00003772930OSG1,M04_RY,S,1,500,1195.0,2.39
00003772931OSG1,V03_RY,B,1,100,1750.0,17.5
00003772932OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003772935OSG1,V03_RY,B,1,100,1746.0,17.46
00003772937OSG1,D05_RY,B,3,2000,52660.0,26.33
00003772938OSG1,V03_RY,B,1,400,6980.0,17.45
00003772941OSG1,V03_RY,B,1,100,1746.0,17.46
00003772942OSG1,D05_RY,B,5,2000,52700.0,26.35
00003772944OSG1,V03_RY,B,1,100,1744.0000000000002,17.44
00003772945OSG1,V03_RY,B,1,100,1745.0,17.45
00003772946OSG1,T39_RY,S,1,100,260.0,2.6
00003772947OSG1,T39_RY,S,1,100,260.0,2.6
00003772948OSG1,T39_RY,S,1,100,260.0,2.6
00003772949OSG1,T39_RY,S,1,100,260.0,2.6
00003772950OSG1,T39_RY,S,1,100,260.0,2.6
00003772951OSG1,T39_RY,S,1,100,260.0,2.6
00003772952OSG1,T39_RY,S,1,100,260.0,2.6
00003772953OSG1,T39_RY,S,1,100,260.0,2.6
00003772954OSG1,T39_RY,S,1,100,260.0,2.6
00003772955OSG1,T39_RY,S,1,100,260.0,2.6
00003772956OSG1,T39_RY,S,1,100,260.0,2.6
00003772957OSG1,T39_RY,S,1,100,260.0,2.6
00003772958OSG1,T39_RY,S,1,100,260.0,2.6
00003772959OSG1,T39_RY,S,1,100,260.0,2.6
00003772960OSG1,T39_RY,S,1,100,260.0,2.6
00003772961OSG1,T39_RY,S,1,100,260.0,2.6
00003772962OSG1,T39_RY,S,1,100,260.0,2.6
00003772963OSG1,T39_RY,S,1,100,260.0,2.6
00003772964OSG1,T39_RY,S,1,100,260.0,2.6
00003772965OSG1,T39_RY,S,1,100,260.0,2.6
00003772966OSG1,T39_RY,S,1,100,260.0,2.6
00003772967OSG1,T39_RY,S,1,100,260.0,2.6
00003772968OSG1,T39_RY,S,1,100,260.0,2.6
00003772969OSG1,T39_RY,S,1,100,260.0,2.6
00003772970OSG1,T39_RY,S,1,100,260.0,2.6
00003772971OSG1,T39_RY,S,1,100,260.0,2.6
00003772972OSG1,T39_RY,S,1,100,260.0,2.6
00003772973OSG1,T39_RY,S,1,100,260.0,2.6
00003772974OSG1,T39_RY,S,1,100,260.0,2.6
00003772975OSG1,T39_RY,S,1,100,260.0,2.6
00003772976OSG1,T39_RY,S,1,100,260.0,2.6
00003772977OSG1,T39_RY,S,1,100,260.0,2.6
00003772978OSG1,T39_RY,S,1,100,260.0,2.6
00003772979OSG1,T39_RY,S,1,100,260.0,2.6
00003772980OSG1,T39_RY,S,1,100,260.0,2.6
00003772981OSG1,T39_RY,S,1,100,260.0,2.6
00003772982OSG1,T39_RY,S,1,100,260.0,2.6
00003772983OSG1,T39_RY,S,1,100,260.0,2.6
00003772984OSG1,T39_RY,S,1,100,260.0,2.6
00003772985OSG1,T39_RY,S,1,100,260.0,2.6
00003772986OSG1,T39_RY,S,1,100,260.0,2.6
00003772987OSG1,T39_RY,S,1,100,260.0,2.6
00003772988OSG1,T39_RY,S,1,100,260.0,2.6
00003772989OSG1,T39_RY,S,1,100,260.0,2.6
00003772990OSG1,T39_RY,S,1,100,260.0,2.6
00003772991OSG1,T39_RY,S,1,100,260.0,2.6
00003772992OSG1,T39_RY,S,1,100,260.0,2.6
00003772993OSG1,T39_RY,S,1,100,260.0,2.6
00003772994OSG1,T39_RY,S,1,100,260.0,2.6
00003772995OSG1,D05_RY,B,2,2000,52680.0,26.34
00003772996OSG1,T39_RY,S,1,100,260.0,2.6
00003772997OSG1,T39_RY,S,1,100,260.0,2.6
00003772998OSG1,T39_RY,S,1,100,260.0,2.6
00003772999OSG1,T39_RY,S,1,100,260.0,2.6
00003773000OSG1,T39_RY,S,1,100,260.0,2.6
00003773001OSG1,T39_RY,S,1,100,260.0,2.6
00003773002OSG1,T39_RY,S,1,100,260.0,2.6
00003773003OSG1,T39_RY,S,1,100,260.0,2.6
00003773004OSG1,T39_RY,S,1,100,260.0,2.6
00003773005OSG1,T39_RY,S,1,100,260.0,2.6
00003773006OSG1,T39_RY,S,1,100,260.0,2.6
00003773007OSG1,D05_RY,B,5,2000,52680.0,26.34
00003773008OSG1,T39_RY,S,1,100,260.0,2.6
00003773009OSG1,T39_RY,S,1,100,260.0,2.6
00003773011OSG1,T39_RY,S,1,100,260.0,2.6
00003773012OSG1,T39_RY,S,1,100,260.0,2.6
00003773013OSG1,T39_RY,S,1,100,260.0,2.6
00003773014OSG1,T39_RY,S,1,100,260.0,2.6
00003773015OSG1,T39_RY,S,1,100,260.0,2.6
00003773016OSG1,T39_RY,S,1,100,260.0,2.6
00003773017OSG1,T39_RY,S,1,100,260.0,2.6
00003773018OSG1,T39_RY,S,1,100,260.0,2.6
00003773019OSG1,T39_RY,S,1,100,260.0,2.6
00003773020OSG1,T39_RY,S,1,100,260.0,2.6
00003773021OSG1,T39_RY,S,1,100,260.0,2.6
00003773022OSG1,T39_RY,S,1,100,260.0,2.6
00003773023OSG1,T39_RY,S,1,100,260.0,2.6
00003773024OSG1,T39_RY,S,1,100,260.0,2.6
00003773025OSG1,T39_RY,S,1,100,260.0,2.6
00003773026OSG1,T39_RY,S,1,100,260.0,2.6
00003773027OSG1,T39_RY,S,1,100,260.0,2.6
00003773028OSG1,T39_RY,S,1,100,260.0,2.6
00003773029OSG1,T39_RY,S,1,100,260.0,2.6
00003773030OSG1,T39_RY,S,1,100,260.0,2.6
00003773031OSG1,T39_RY,S,1,100,260.0,2.6
00003773032OSG1,T39_RY,S,1,100,260.0,2.6
00003773033OSG1,T39_RY,S,1,100,260.0,2.6
00003773034OSG1,T39_RY,S,1,100,260.0,2.6
00003773035OSG1,T39_RY,S,1,100,260.0,2.6
00003773036OSG1,T39_RY,S,1,100,260.0,2.6
00003773037OSG1,T39_RY,S,1,100,260.0,2.6
00003773038OSG1,T39_RY,S,1,100,260.0,2.6
00003773039OSG1,T39_RY,S,1,100,260.0,2.6
00003773040OSG1,T39_RY,S,1,100,260.0,2.6
00003773041OSG1,T39_RY,S,1,100,260.0,2.6
00003773042OSG1,T39_RY,S,1,100,260.0,2.6
00003773043OSG1,T39_RY,S,1,100,260.0,2.6
00003773044OSG1,T39_RY,S,1,100,260.0,2.6
00003773045OSG1,D05_RY,B,1,2000,52680.0,26.34
00003773046OSG1,T39_RY,S,1,100,260.0,2.6
00003773047OSG1,T39_RY,S,1,100,260.0,2.6
00003773048OSG1,T39_RY,S,1,100,260.0,2.6
00003773049OSG1,T39_RY,S,1,100,260.0,2.6
00003773050OSG1,T39_RY,S,1,100,260.0,2.6
00003773052OSG1,T39_RY,S,1,100,260.0,2.6
00003773053OSG1,T39_RY,S,1,100,260.0,2.6
00003773054OSG1,T39_RY,S,1,100,260.0,2.6
00003773055OSG1,T39_RY,S,1,100,260.0,2.6
00003773056OSG1,T39_RY,S,1,100,260.0,2.6
00003773057OSG1,T39_RY,S,1,100,260.0,2.6
00003773058OSG1,T39_RY,S,1,100,260.0,2.6
00003773059OSG1,T39_RY,S,1,100,260.0,2.6
00003773060OSG1,T39_RY,S,1,100,260.0,2.6
00003773061OSG1,T39_RY,S,1,100,260.0,2.6
00003773062OSG1,T39_RY,S,1,100,260.0,2.6
00003773063OSG1,T39_RY,S,1,100,260.0,2.6
00003773064OSG1,T39_RY,S,1,100,260.0,2.6
00003773065OSG1,T39_RY,S,1,100,260.0,2.6
00003773066OSG1,T39_RY,S,1,100,260.0,2.6
00003773074OSG1,V03_RY,B,1,200,3488.0000000000005,17.44
00003773077OSG1,C61U_RY,S,1,100,166.0,1.66
00003773078OSG1,V03_RY,B,1,100,1745.0,17.45
00003773079OSG1,C31_RY,S,56,300000,939000.0,3.13
00003773081OSG1,C31_RY,B,39,154800,484524.0,3.13
00003773085OSG1,V03_RY,B,1,400,6976.000000000001,17.44
00003773090OSG1,V03_RY,B,1,100,1747.0,17.47
00003773100OSG1,D05_RY,B,1,2000,52700.0,26.35
00003773101OSG1,D05_RY,B,1,2000,52700.0,26.35
00003773102OSG1,D05_RY,B,3,2000,52700.0,26.35
00003773108OSG1,V03_RY,B,1,100,1746.0,17.46
00003773109OSG1,V03_RY,B,1,100,1746.0,17.46
00003773110OSG1,V03_RY,B,1,100,1746.0,17.46
00003773113OSG1,V03_RY,B,1,100,1746.0,17.46
00003773115OSG1,V03_RY,B,1,100,1746.0,17.46
00003773117OSG1,V03_RY,B,1,100,1746.0,17.46
00003773119OSG1,V03_RY,B,1,100,1746.0,17.46
00003773120OSG1,V03_RY,B,1,100,1748.9999999999998,17.49
00003773122OSG1,C61U_RY,S,1,900,1494.0,1.66
00003773124OSG1,Z74_RY,B,1,2900,8903.0,3.07
00003773125OSG1,T39_RY,B,5,54000,139860.0,2.59
00003773126OSG1,D05_RY,B,2,8000,210720.0,26.34
00003773131OSG1,K71U_RY,B,8,250000,275000.0,1.1
00003773132OSG1,T82U_RY,B,2,15000,26100.0,1.74
00003773135OSG1,CC3_RY,S,2,10000,16500.0,1.65
00003773142OSG1,C31_RY,B,2,32000,100160.0,3.13
00003773147OSG1,S08_RY,B,3,75000,96000.0,1.28
00003773148OSG1,S08_RY,B,1,4000,5120.0,1.28
